method_id,family,dt_s,q,branch,rho,acceleration_rad_s2,jerk_rad_s3,critical_velocity_rad_s,prediction_horizon_steps,minimum_duration_steps,minimum_duration_enabled,completed,failure_layer,failure_reason,valid_cycles,total_cycles,rest_to_rest_pulse_fraction,stop_go_event_rate_hz,endpoint_stop_fraction,profile_peak_velocity_to_reference_median,profile_velocity_ripple_to_reference_median,profile_velocity_ripple_to_reference_p95,profile_min_abs_velocity_to_reference_p05,profile_near_zero_cycle_fraction,position_rmse,lag_s,profile_exact_fraction,profile_constraint_violation_count,fallback_rate,solver_failure_count,deadline_miss_rate
p_lookahead_h2,position_lookahead,0.02,0.94999999999999996,acceleration_limited,0.98999999999999999,19,4000,0.049875000000000003,2,1,true,true,,,50,50,0,0,0,2.0069247530016212,2.0069247530016212,2.0069247530016385,0,1,0.00098320876605716796,-0.020000000000000018,1,0,0,0,0
p_lookahead_h5,position_lookahead,0.02,0.94999999999999996,acceleration_limited,0.98999999999999999,19,4000,0.049875000000000003,5,1,true,true,,,50,50,0.64516129032258063,32.258064516129011,0.64516129032258063,1.9786175433701976,1.9786175433701976,2.0069247530016225,0,1,0.0039500847010802941,-0.080000000000000016,1,0,0,0,0
p_min_duration_off,minimum_duration,0.02,0.94999999999999996,acceleration_limited,0.98999999999999999,19,4000,0.049875000000000003,1,0,false,true,,,50,50,1,49.999999999999964,1,2.0069247530016256,2.0069247530016376,2.0069247530016381,0,1,4.0980047784578903e-18,0,1,0,0,0,0
p_min_duration_1dt,minimum_duration,0.02,0.94999999999999996,acceleration_limited,0.98999999999999999,19,4000,0.049875000000000003,1,1,true,true,,,50,50,1,49.999999999999964,1,1.9786175433701554,1.9786175433701756,1.9786175433702209,0,1,4.0980047784578903e-18,0,1,0,0,0,0
p_min_duration_2dt,minimum_duration,0.02,0.94999999999999996,acceleration_limited,0.98999999999999999,19,4000,0.049875000000000003,1,2,true,true,,,50,50,0,0,0,1.0000000000000642,2.0510710586893817e-10,6.7254074245132479e-05,0.99988331575456857,0,0.00081403922812704039,0.020000000000000018,1,0,0,0,0
p_min_duration_5dt,minimum_duration,0.02,0.94999999999999996,acceleration_limited,0.98999999999999999,19,4000,0.049875000000000003,1,5,true,true,,,50,50,0,0,0,0.99733792207173444,0.00071327302617658201,0.017804801354550912,0.91590473538697359,0,0.0037247111760563174,0.080000000000000016,1,0,0,0,0
p_only_current,core,0.02,0.94999999999999996,acceleration_limited,1.01,19,4000,0.049875000000000003,1,1,true,true,,,50,50,0,0,0,1.9931537435792543,1.9931537435792541,1.9931537435792821,0,1,0.0010117149816796609,0.020000000000000018,1,0,0,0,0
p_only_scheduled,core,0.02,0.94999999999999996,acceleration_limited,1.01,19,4000,0.049875000000000003,1,1,true,true,,,50,50,0,0,0,1.9931537435792543,1.9931537435792541,1.9931537435792821,0,1,6.1995259023516117e-06,0,1,0,0,0,0
pv_oracle,core,0.02,0.94999999999999996,acceleration_limited,1.01,19,4000,0.049875000000000003,1,1,true,true,,,50,50,0,0,0,1.0000000000000002,1.3774821020684837e-16,2.7549642041369675e-16,0.99999999999999989,0,1.5584506756700395e-17,0,1,0,0,0,0
pv_future_o1,raw_causal_diagnostic,0.02,0.94999999999999996,acceleration_limited,1.01,19,4000,0.049875000000000003,1,1,true,true,,,50,50,0,0,0,1.0000000000000042,6.8874105103424188e-15,1.3623990689897969,0.31880046550509344,0,6.0495083987570804e-18,0,1,0,0,0,0
pv_future_o1_deadband,core,0.02,0.94999999999999996,acceleration_limited,1.01,19,4000,0.049875000000000003,1,1,true,true,,,50,50,0,0,0,0.99999999999999989,0,0,0.99999999999999989,0,1.1965901377024468e-17,0,1,0,0,0,0
pv_lambda_m1p0,velocity_fraction,0.02,0.94999999999999996,acceleration_limited,1.01,19,4000,0.049875000000000003,1,1,true,true,,,50,50,0,0,0,2.2794730314128255,3.1321021005046092,3.4415129907065065,0,0.87096774193548387,0.00011357193096438864,0,1,0,0,0,0
pv_lambda_0p0,velocity_fraction,0.02,0.94999999999999996,acceleration_limited,1.01,19,4000,0.049875000000000003,1,1,true,true,,,50,50,0,0,0,1.9931537435792561,1.9931537435792557,1.9931537435792772,0,1,6.1995259023502285e-06,0,1,0,0,0,0
pv_lambda_0p25,velocity_fraction,0.02,0.94999999999999996,acceleration_limited,1.01,19,4000,0.049875000000000003,1,1,true,true,,,50,50,0,0,0,1.490023807914896,1.2400238079149142,1.2400238079149326,0.2499999999999204,0,3.4272208721932635e-18,0,1,0,0,0,0
pv_lambda_0p5,velocity_fraction,0.02,0.94999999999999996,acceleration_limited,1.01,19,4000,0.049875000000000003,1,1,true,true,,,50,50,0,0,0,1.2141842645973222,0.71418426459735307,0.71418426459744544,0.49999999999985034,0,5.2505957045193729e-18,0,1,0,0,0,0
pv_lambda_0p75,velocity_fraction,0.02,0.94999999999999996,acceleration_limited,1.01,19,4000,0.049875000000000003,1,1,true,true,,,50,50,0,0,0,1.0617793159686013,0.31177931596863667,0.31177931596872527,0.74999999999985856,0,4.6526656077974843e-18,0,1,0,0,0,0
pv_lambda_1p0,velocity_fraction,0.02,0.94999999999999996,acceleration_limited,1.01,19,4000,0.049875000000000003,1,1,true,true,,,50,50,0,0,0,1.0000000000000002,1.3774821020684837e-16,2.7549642041369675e-16,0.99999999999999989,0,1.5584506756700395e-17,0,1,0,0,0,0
pv_lambda_1p25,velocity_fraction,0.02,0.94999999999999996,acceleration_limited,1.01,19,4000,0.049875000000000003,1,1,true,true,,,50,50,0,0,0,1.2500000000000004,0.3117793159686455,0.31177931596872538,0.9382206840312749,0,4.3619174737005174e-18,0,1,0,0,0,0
pv_random_sign,negative_control,0.02,0.94999999999999996,acceleration_limited,1.01,19,4000,0.049875000000000003,1,1,true,true,,,50,50,0,0,0,2.1779443065507902,3.1472954090029428,3.4415129907064692,0,0.67741935483870963,8.2704751298287498e-05,0,1,0,0,0,0
p_lookahead_h0,position_lookahead,0.02,0.94999999999999996,acceleration_limited,1.01,19,4000,0.049875000000000003,0,1,true,true,,,50,50,0,0,0,1.9931537435792543,1.9931537435792541,1.9931537435792821,0,1,0.0010117149816796609,0.020000000000000018,1,0,0,0,0
p_lookahead_h1,position_lookahead,0.02,0.94999999999999996,acceleration_limited,1.01,19,4000,0.049875000000000003,1,1,true,true,,,50,50,0,0,0,1.9931537435792561,1.9931537435792557,1.9931537435792772,0,1,6.1995259023502285e-06,0,1,0,0,0,0
p_lookahead_h2,position_lookahead,0.02,0.94999999999999996,acceleration_limited,1.01,19,4000,0.049875000000000003,2,1,true,true,,,50,50,0,0,0,1.9931537435792555,1.9931537435792555,1.9931537435792737,0,0.70967741935483875,0.00094713988304902621,-0.020000000000000018,1,0,0,0,0
p_lookahead_h5,position_lookahead,0.02,0.94999999999999996,acceleration_limited,1.01,19,4000,0.049875000000000003,5,1,true,true,,,50,50,0,0,0,1.993153743579253,1.993153743579253,1.9931537435792799,0,1,0.0040081316555396502,-0.080000000000000016,1,0,0,0,0
p_min_duration_off,minimum_duration,0.02,0.94999999999999996,acceleration_limited,1.01,19,4000,0.049875000000000003,1,0,false,true,,,50,50,0,0,0,1.9931537435792543,1.9931537435792541,1.9931537435792821,0,1,6.1995259023516117e-06,0,1,0,0,0,0
p_min_duration_1dt,minimum_duration,0.02,0.94999999999999996,acceleration_limited,1.01,19,4000,0.049875000000000003,1,1,true,true,,,50,50,0,0,0,1.9931537435792543,1.9931537435792541,1.9931537435792821,0,1,6.1995259023516117e-06,0,1,0,0,0,0
p_min_duration_2dt,minimum_duration,0.02,0.94999999999999996,acceleration_limited,1.01,19,4000,0.049875000000000003,1,2,true,true,,,50,50,0,0,0,1.0000000000000226,1.976744670716561e-10,6.5787453456956092e-05,0.9998860344705417,0,0.00082870587793546576,0.020000000000000018,1,0,0,0,0
p_min_duration_5dt,minimum_duration,0.02,0.94999999999999996,acceleration_limited,1.01,19,4000,0.049875000000000003,1,5,true,true,,,50,50,0,0,0,0.99734790638188053,0.00071110958129281447,0.017788634056442529,0.91603068956285361,0,0.0037983210531418268,0.080000000000000016,1,0,0,0,0
p_only_current,core,0.02,0.94999999999999996,acceleration_limited,1.1000000000000001,19,4000,0.049875000000000003,1,1,true,true,,,50,50,0,0,0,1.8998374292733557,1.7735830807615582,1.9348304656786564,0,0.41935483870967744,0.0011784582479656385,0.020000000000000018,1,0,0,0,0
p_only_scheduled,core,0.02,0.94999999999999996,acceleration_limited,1.1000000000000001,19,4000,0.049875000000000003,1,1,true,true,,,50,50,0,0,0,1.9240042115194773,1.8869473378481456,1.9348304656786564,0,0.45161290322580644,8.4060753716232037e-05,0,1,0,0,0,0
pv_oracle,core,0.02,0.94999999999999996,acceleration_limited,1.1000000000000001,19,4000,0.049875000000000003,1,1,true,true,,,50,50,0,0,0,1.0000000000000002,1.2647790209901532e-16,2.5295580419803063e-16,0.99999999999999989,0,2.4328061578924706e-17,0,1,0,0,0,0
pv_future_o1,raw_causal_diagnostic,0.02,0.94999999999999996,acceleration_limited,1.1000000000000001,19,4000,0.049875000000000003,1,1,true,true,,,50,50,0,0,0,1.0000000000000071,1.2774268112000545e-14,1.2509300542542672,0.37453497287286908,0,9.6434440131953726e-18,0,1,0,0,0,0
pv_future_o1_deadband,core,0.02,0.94999999999999996,acceleration_limited,1.1000000000000001,19,4000,0.049875000000000003,1,1,true,true,,,50,50,0,0,0,1.0000000000000002,1.2647790209901532e-16,2.5295580419803063e-16,0.99999999999999989,0,2.4292123511834325e-17,0,1,0,0,0,0
pv_lambda_m1p0,velocity_fraction,0.02,0.94999999999999996,acceleration_limited,1.1000000000000001,19,4000,0.049875000000000003,1,1,true,true,,,50,50,0,0,0,2.3787315339151895,3.3787315339151895,3.542144688094119,0,1,0.00020263761333105733,0,1,0,0,0,0
pv_lambda_0p0,velocity_fraction,0.02,0.94999999999999996,acceleration_limited,1.1000000000000001,19,4000,0.049875000000000003,1,1,true,true,,,50,50,0,0,0,1.9240042115196754,1.8869473378491457,1.9348304656786515,0,0.45161290322580644,8.4060753716202262e-05,0,1,0,0,0,0
pv_lambda_0p25,velocity_fraction,0.02,0.94999999999999996,acceleration_limited,1.1000000000000001,19,4000,0.049875000000000003,1,1,true,true,,,50,50,0,0,0,1.547104374387817,1.2971043743878465,1.2971043743878594,0.24999999999994238,0,4.8367977765997159e-18,0,1,0,0,0,0
pv_lambda_0p5,velocity_fraction,0.02,0.94999999999999996,acceleration_limited,1.1000000000000001,19,4000,0.049875000000000003,1,1,true,true,,,50,50,0,0,0,1.2318844043428083,0.7318844043428594,0.73188440434294411,0.49999999999986411,0,5.71109057096662e-18,0,1,0,0,0,0
pv_lambda_0p75,velocity_fraction,0.02,0.94999999999999996,acceleration_limited,1.1000000000000001,19,4000,0.049875000000000003,1,1,true,true,,,50,50,0,0,0,1.0656899509803053,0.31568995098032837,0.3156899509803997,0.74999999999998312,0,4.0861436688385473e-18,0,1,0,0,0,0
pv_lambda_1p0,velocity_fraction,0.02,0.94999999999999996,acceleration_limited,1.1000000000000001,19,4000,0.049875000000000003,1,1,true,true,,,50,50,0,0,0,1.0000000000000002,1.2647790209901532e-16,2.5295580419803063e-16,0.99999999999999989,0,2.4328061578924706e-17,0,1,0,0,0,0
pv_lambda_1p25,velocity_fraction,0.02,0.94999999999999996,acceleration_limited,1.1000000000000001,19,4000,0.049875000000000003,1,1,true,true,,,50,50,0,0,0,1.2500000000000002,0.31568995098032837,0.31568995098039959,0.93431004901962411,0,5.0334952437850863e-18,0,1,0,0,0,0
pv_random_sign,negative_control,0.02,0.94999999999999996,acceleration_limited,1.1000000000000001,19,4000,0.049875000000000003,1,1,true,true,,,50,50,0,0,0,2.1237193181425198,3.027870846743232,3.5212266271484713,0,0.67741935483870963,0.00016604497616021165,0,1,0,0,0,0
p_lookahead_h0,position_lookahead,0.02,0.94999999999999996,acceleration_limited,1.1000000000000001,19,4000,0.049875000000000003,0,1,true,true,,,50,50,0,0,0,1.8998374292733557,1.7735830807615582,1.9348304656786564,0,0.41935483870967744,0.0011784582479656385,0.020000000000000018,1,0,0,0,0
p_lookahead_h1,position_lookahead,0.02,0.94999999999999996,acceleration_limited,1.1000000000000001,19,4000,0.049875000000000003,1,1,true,true,,,50,50,0,0,0,1.9240042115196754,1.8869473378491457,1.9348304656786515,0,0.45161290322580644,8.4060753716202262e-05,0,1,0,0,0,0
p_lookahead_h2,position_lookahead,0.02,0.94999999999999996,acceleration_limited,1.1000000000000001,19,4000,0.049875000000000003,2,1,true,true,,,50,50,0,0,0,1.9253236589182023,1.8928681578396098,1.9348304656786648,0,0.41935483870967744,0.0010149557788794224,-0.020000000000000018,1,0,0,0,0
p_lookahead_h5,position_lookahead,0.02,0.94999999999999996,acceleration_limited,1.1000000000000001,19,4000,0.049875000000000003,5,1,true,true,,,50,50,0,0,0,1.9186625983103618,1.8627186656465315,1.9348304656786461,0,0.29032258064516131,0.004306450302599539,-0.080000000000000016,1,0,0,0,0
p_min_duration_off,minimum_duration,0.02,0.94999999999999996,acceleration_limited,1.1000000000000001,19,4000,0.049875000000000003,1,0,false,true,,,50,50,0,0,0,1.9240042115194773,1.8869473378481456,1.9348304656786564,0,0.45161290322580644,8.4060753716232037e-05,0,1,0,0,0,0
p_min_duration_1dt,minimum_duration,0.02,0.94999999999999996,acceleration_limited,1.1000000000000001,19,4000,0.049875000000000003,1,1,true,true,,,50,50,0,0,0,1.9240042115194773,1.8869473378481456,1.9348304656786564,0,0.45161290322580644,8.4060753716232037e-05,0,1,0,0,0,0
p_min_duration_2dt,minimum_duration,0.02,0.94999999999999996,acceleration_limited,1.1000000000000001,19,4000,0.049875000000000003,1,2,true,true,,,50,50,0,0,0,1.0000000000001166,1.6744194446455068e-10,5.9636716025162864e-05,0.99989738124366845,0,0.00089406249611199073,0.020000000000000018,1,0,0,0,0
p_min_duration_5dt,minimum_duration,0.02,0.94999999999999996,acceleration_limited,1.1000000000000001,19,4000,0.049875000000000003,1,5,true,true,,,50,50,0,0,0,0.99739137540660316,0.00070166819434431984,0.017717581859387904,0.91658255602388494,0,0.0041289706361440125,0.080000000000000016,1,0,0,0,0
p_only_current,core,0.02,1.05,jerk_limited,0.5,21,4000,0.050000000000000003,1,1,true,true,,,50,50,1,49.999999999999964,1,1.4254845247652537,1.4254845247653247,1.4254845247653969,0,1,0.00050000000000000044,0.020000000000000018,1,0,0,0,0
p_only_scheduled,core,0.02,1.05,jerk_limited,0.5,21,4000,0.050000000000000003,1,1,true,true,,,50,50,1,49.999999999999964,1,1.4254845247653247,1.4254845247653249,1.4254845247653969,0,1,2.4083431321123677e-18,0,1,0,0,0,0
pv_oracle,core,0.02,1.05,jerk_limited,0.5,21,4000,0.050000000000000003,1,1,true,true,,,50,50,0,0,0,1,0,0,1,0,1.7746248783077553e-17,0,1,0,0,0,0
pv_future_o1,raw_causal_diagnostic,0.02,1.05,jerk_limited,0.5,21,4000,0.050000000000000003,1,1,true,true,,,50,50,0,0,0,1.0000000000000075,1.0408340855860843e-14,2.7451660040610255,0,0.25806451612903225,4.9899143781003378e-18,0,1,0,0,0,0
pv_future_o1_deadband,core,0.02,1.05,jerk_limited,0.5,21,4000,0.050000000000000003,1,1,true,true,,,50,50,0,0,0,1,0,0,1,0,1.7746248783077553e-17,0,1,0,0,0,0
pv_lambda_m1p0,velocity_fraction,0.02,1.05,jerk_limited,0.5,21,4000,0.050000000000000003,1,1,true,true,,,50,50,0,0,0,3.0000000000000049,4.0000000000000089,4.0000000000000409,0,1,2.5550273493742655e-18,0,1,0,0,0,0
pv_lambda_0p0,velocity_fraction,0.02,1.05,jerk_limited,0.5,21,4000,0.050000000000000003,1,1,true,true,,,50,50,1,49.999999999999964,1,1.4254845247653252,1.4254845247653249,1.4254845247653969,0,1,2.5263719308999121e-18,0,1,0,0,0,0
pv_lambda_0p25,velocity_fraction,0.02,1.05,jerk_limited,0.5,21,4000,0.050000000000000003,1,1,true,true,,,50,50,0,0,0,1.2500000000000016,1.0000000000000908,1.0000000000002236,0.24999999999973363,0,1.7417042827568763e-18,0,1,0,0,0,0
pv_lambda_0p5,velocity_fraction,0.02,1.05,jerk_limited,0.5,21,4000,0.050000000000000003,1,1,true,true,,,50,50,0,0,0,1.1229062794405225,0.62290627944063026,0.62290627944073773,0.49999999999985728,0,2.3211109503913841e-18,0,1,0,0,0,0
pv_lambda_0p75,velocity_fraction,0.02,1.05,jerk_limited,0.5,21,4000,0.050000000000000003,1,1,true,true,,,50,50,0,0,0,1.0388004549891943,0.28880045498927087,0.28880045498947765,0.7499999999997693,0,2.0900451393082518e-18,0,1,0,0,0,0
pv_lambda_1p0,velocity_fraction,0.02,1.05,jerk_limited,0.5,21,4000,0.050000000000000003,1,1,true,true,,,50,50,0,0,0,1,0,0,1,0,1.7746248783077553e-17,0,1,0,0,0,0
pv_lambda_1p25,velocity_fraction,0.02,1.05,jerk_limited,0.5,21,4000,0.050000000000000003,1,1,true,true,,,50,50,0,0,0,1.25,0.28880045498934775,0.28880045498947765,0.96119954501052229,0,1.9949928212524028e-18,0,1,0,0,0,0
pv_random_sign,negative_control,0.02,1.05,jerk_limited,0.5,21,4000,0.050000000000000003,1,1,true,true,,,50,50,0,0,0,1.5678415973975537,2.5678415973976065,4.000000000000016,0,0.77419354838709675,1.4362461452794498e-18,0,1,0,0,0,0
p_lookahead_h0,position_lookahead,0.02,1.05,jerk_limited,0.5,21,4000,0.050000000000000003,0,1,true,true,,,50,50,1,49.999999999999964,1,1.4254845247652537,1.4254845247653247,1.4254845247653969,0,1,0.00050000000000000044,0.020000000000000018,1,0,0,0,0
p_lookahead_h1,position_lookahead,0.02,1.05,jerk_limited,0.5,21,4000,0.050000000000000003,1,1,true,true,,,50,50,1,49.999999999999964,1,1.4254845247653252,1.4254845247653249,1.4254845247653969,0,1,2.5263719308999121e-18,0,1,0,0,0,0
p_lookahead_h2,position_lookahead,0.02,1.05,jerk_limited,0.5,21,4000,0.050000000000000003,2,1,true,true,,,50,50,1,49.999999999999964,1,1.4254845247653247,1.4254845247653249,1.4254845247653969,0,1,0.00050000000000000066,-0.020000000000000018,1,0,0,0,0
p_lookahead_h5,position_lookahead,0.02,1.05,jerk_limited,0.5,21,4000,0.050000000000000003,5,1,true,true,,,50,50,1,49.999999999999964,1,1.4254845247653247,1.4254845247653249,1.4254845247653969,0,1,0.0019999999999999996,-0.080000000000000016,1,0,0,0,0
p_min_duration_off,minimum_duration,0.02,1.05,jerk_limited,0.5,21,4000,0.050000000000000003,1,0,false,true,,,50,50,1,49.999999999999964,1,2.5198420997897362,2.519842099789805,2.5198420997898405,0,1,2.0251759699323828e-18,0,1,0,0,0,0
p_min_duration_1dt,minimum_duration,0.02,1.05,jerk_limited,0.5,21,4000,0.050000000000000003,1,1,true,true,,,50,50,1,49.999999999999964,1,1.4254845247653247,1.4254845247653249,1.4254845247653969,0,1,2.4083431321123677e-18,0,1,0,0,0,0
p_min_duration_2dt,minimum_duration,0.02,1.05,jerk_limited,0.5,21,4000,0.050000000000000003,1,2,true,true,,,50,50,0,0,0,1.0000000000000546,5.0585785560386398e-10,0.00012038620957770252,0.99978197216413878,0,0.00043749285227032337,0.020000000000000018,1,0,0,0,0
p_min_duration_5dt,minimum_duration,0.02,1.05,jerk_limited,0.5,21,4000,0.050000000000000003,1,5,true,true,,,50,50,0,0,0,0.99704108101502242,0.00077675569367358088,0.018261377033163481,0.9122879240066647,0,0.0019091475791641608,0.080000000000000016,1,0,0,0,0
p_only_current,core,0.02,1.05,jerk_limited,0.90000000000000002,21,4000,0.050000000000000003,1,1,true,true,,,50,50,1,49.999999999999964,1,1.8310464800500965,1.831046480050097,1.8310464800501154,0,1,0.00090000000000000063,0.020000000000000018,1,0,0,0,0
p_only_scheduled,core,0.02,1.05,jerk_limited,0.90000000000000002,21,4000,0.050000000000000003,1,1,true,true,,,50,50,1,49.999999999999964,1,1.8310464800500965,1.8310464800501014,1.8310464800501154,0,1,3.9778024517967369e-18,0,1,0,0,0,0
pv_oracle,core,0.02,1.05,jerk_limited,0.90000000000000002,21,4000,0.050000000000000003,1,1,true,true,,,50,50,0,0,0,1.0000000000000002,1.5419764230904949e-16,3.0839528461809898e-16,0.99999999999999989,0,1.4785417829099425e-17,0,1,0,0,0,0
pv_future_o1,raw_causal_diagnostic,0.02,1.05,jerk_limited,0.90000000000000002,21,4000,0.050000000000000003,1,1,true,true,,,50,50,0,0,0,1.0000000000000053,1.3569392523196357e-14,1.5250922244783478,0.23745388776078982,0,5.5385100769337507e-18,0,1,0,0,0,0
pv_future_o1_deadband,core,0.02,1.05,jerk_limited,0.90000000000000002,21,4000,0.050000000000000003,1,1,true,true,,,50,50,0,0,0,1.0000000000000002,1.5419764230904949e-16,3.0839528461809898e-16,0.99999999999999989,0,1.8641932118484843e-17,0,1,0,0,0,0
pv_lambda_m1p0,velocity_fraction,0.02,1.05,jerk_limited,0.90000000000000002,21,4000,0.050000000000000003,1,1,true,true,,,50,50,0,0,0,2.4262145171114105,3.2007229858686843,3.554412432288037,0,0.93548387096774188,0.00010598040321480586,0,1,0,0,0,0
