max_velocity_limit,max_acceleration_limit,max_jerk_limit,dataset,method,explicit_delay_ms,prediction_lookahead_ms,minimum_duration_ms,target_state_mode,rmse,mae,max_error,best_lag_ms,lag_aligned_rmse,target_projection_rate,target_max_velocity,target_max_acceleration,target_p99_jerk,trajectory_duration_p50_ms,trajectory_duration_p90_ms,trajectory_duration_p99_ms,trajectory_duration_max_ms,reachable_within_lookahead_rate,output_max_velocity,output_max_acceleration,output_max_jerk,estimator_compute_p50_us,estimator_compute_p99_us,ruckig_compute_p99_us
4.1,72.0,3200.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.025049021060301897,0.01177785784099063,0.16700146761558846,0.0,0.025049021060301897,0.07166276346604215,3.799339664049618,71.99999928,11904.243723569116,50.0,102.23511738135004,159.49858912842924,219.06984826986707,0.5850129198966408,3.9021377915420805,72.0,3200.0000000000005,1.125,9.02405999999992,6.746339999999927
4.1,72.0,6400.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.01939269975533965,0.008680828519401801,0.13361779530070106,0.0,0.01939269975533965,0.06885245901639345,3.9384590721566255,71.99999928,12690.039667558372,50.0,76.72051067442177,141.4943345059595,187.63997420850347,0.7607235142118863,3.5613099344816534,72.0,6400.0,1.125,8.800619999999897,4.569059999999994
4.1,72.0,12800.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.011901643012092398,0.0058291884868313755,0.08487398965820434,0.0,0.011901643012092398,0.06557377049180328,4.01601707336324,71.99999928,13182.351939830867,50.0,64.62822763239546,118.02464579813308,177.27268959969737,0.8444444444444444,3.610188974302075,72.00000000000001,12800.0,1.084,6.286659999999891,5.733719999999958
4.1,72.0,19200.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.010213875640511969,0.005258739388159541,0.08205893943507264,0.0,0.010213875640511969,0.06557377049180328,4.0432494954661005,71.99999928,13347.957100953534,50.0,59.563600522468576,116.23774901521764,176.73137186907852,0.8640826873385012,2.8732590615098004,72.00000000000001,14400.0,1.084,7.873839999999982,6.609059999999958
4.1,72.0,25600.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.009389534477273677,0.005008195569113233,0.0667749719689318,0.0,0.009389534477273677,0.06510538641686182,4.057144085076248,71.99999928,13392.34217025023,50.0,56.741956277426745,114.23697220457042,172.92678140563024,0.8733850129198967,2.7217772785646646,72.00000000000001,14400.0,1.084,6.6574999999998,3.7634399999999877
4.1,72.0,38400.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.008869973106029204,0.004799270249008167,0.05951053934176733,0.0,0.008869973106029204,0.06510538641686182,4.071230649065408,71.99999928,13429.815444937418,50.0,54.730901245360045,112.4143939815224,170.75950002718517,0.8785529715762274,2.610307156350949,72.00000000000001,14400.0,1.084,6.762939999999969,4.540499999999982
4.1,72.0,51200.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.008430892794451176,0.004635342677266229,0.058131748931261835,0.0,0.008430892794451176,0.06510538641686182,4.078347484192436,71.99999928,13448.893761042491,50.0,54.07994619945611,111.09423257533395,169.64806421270063,0.8837209302325582,2.604089208611071,72.00000000000001,14400.0,1.084,7.833,6.370499999999909
4.1,80.0,20.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,1.0975835829097071,0.8277317178570655,2.4553447884794775,1000.0,1.009412390209729,0.22716627634660422,2.236175337423507,12.800979504077658,2353.1414793248346,1674.7450053776836,2669.464206455209,3293.273613681915,3783.7867979150524,0.007235142118863049,4.1,11.366563733831754,20.000000000000018,1.125,12.305439999999988,3.9697799999999517
4.1,80.0,41.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.45882421975832954,0.2958108405137249,1.6323825861136787,300.0,0.4489439479276384,0.1765807962529274,2.5341160475094355,18.050723531431167,3239.7752692898425,889.9572200730541,1607.2280994391415,2146.187808433209,2286.557565944853,0.011886304909560724,3.7697829978995316,16.393456659999053,41.000000000000014,1.125,6.998659999999964,3.7629399999999698
4.1,80.0,80.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.2546980173355169,0.14592599179693036,0.9246437039723548,400.0,0.18658501401642427,0.14426229508196722,2.788264551387058,24.337136786747056,4301.531466754743,420.02528612051407,974.3894686973916,1340.9357533348066,1503.192107831011,0.023255813953488372,3.4035247608002646,19.66561811536525,80.00000000000007,1.125,15.898219999999903,9.050939999999898
4.1,80.0,200.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.0824025224523501,0.043577757083329345,0.4361556440435974,110.0,0.06742148121839284,0.11241217798594848,2.8094881014320823,34.81281954535312,6127.512599813601,178.27192250536984,450.03231272886643,677.9201517048931,812.7756221781268,0.05529715762273902,2.289319770910279,24.860288116529706,200.00000000000017,1.084,10.037499999999909,5.790499999999982
4.1,80.0,400.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.04449365917754688,0.024136026130632208,0.28327332976015895,60.0,0.0350809373565614,0.10070257611241218,2.9278952380135896,45.39126494386904,7727.401081249281,124.24051086818312,259.0014634328466,407.2421803655305,527.8165397960727,0.09457364341085271,2.3095097020917557,32.42882255811133,400.00000000000017,1.125,11.527059999999993,6.539499999999945
4.1,80.0,800.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.040531620216919806,0.021613250011323693,0.23073101349938724,40.0,0.03631435526504244,0.08430913348946135,3.287875878510677,55.49783645557765,9280.34749169186,92.4466122432858,199.3758157273698,291.0220852842909,412.1119705540893,0.20568475452196383,3.2870835478450697,59.1991469376356,800.0000000000003,1.084,6.582499999999982,3.9852199999999756
4.1,80.0,1600.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.03140043164356314,0.01661136488928267,0.1705035834265054,0.0,0.03140043164356314,0.07728337236533958,3.6103726691094122,66.88691286533438,10757.617735371703,65.80037549760365,146.51568622653363,217.12268538417524,273.3831217546561,0.35297157622739017,3.485742364729958,80.0,1600.0000000000007,1.084,10.590439999999843,5.318219999999976
4.1,80.0,3200.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.025980259885491446,0.011764218744404798,0.1868206024986912,-10.0,0.025811986346361983,0.07119437939110071,3.799339664049618,75.0460393641522,11904.243723569116,50.0,98.13571387185542,164.36269171562608,206.26715312337632,0.5881136950904393,3.8511655641318376,80.0,3200.0000000000005,1.084,4.361059999999994,4.694719999999994
4.1,80.0,6400.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.021583663529805494,0.009364567469542767,0.17471177390189738,0.0,0.021583663529805494,0.06604215456674473,3.9384590721566255,79.99999919999998,12691.167763024503,50.0,75.3752955093914,141.44589045530174,179.12165447199664,0.7612403100775194,3.850996024004147,80.0,6400.0,1.084,6.010619999999934,5.108719999999958
4.1,80.0,12800.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.014900328458613906,0.006781706646782585,0.12662039000161318,-10.0,0.014733970694260983,0.06229508196721312,4.01601707336324,79.99999919999998,13183.526275777362,50.0,63.0761703060871,121.16848327678407,180.10346642693858,0.8480620155038759,3.185708347105608,80.00000000000001,12800.0,1.084,7.467779999999915,6.496159999999909
4.1,80.0,19200.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.011353023241484555,0.005814221747342066,0.08421858081140472,0.0,0.011353023241484555,0.06229508196721312,4.0432494954661005,79.99999919999998,13364.912048015698,50.0,56.28911086955292,114.09562226043086,172.42572383455268,0.8749354005167959,2.946883299736192,80.00000000000003,16000.0,1.084,4.664499999999945,3.25
4.1,80.0,25600.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.010326167665197035,0.005405041731611435,0.07149663331869263,0.0,0.010326167665197035,0.06135831381733021,4.057144085076248,79.99999919999998,13459.9840968291,50.0,54.301952786090226,110.63902753909986,168.725921353142,0.8821705426356589,2.85686556117685,80.00000000000003,16000.000000000002,1.084,7.217279999999897,4.540839999999982
4.1,80.0,38400.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.009752129667844858,0.005182758527060569,0.06289732748296875,0.0,0.009752129667844858,0.06135831381733021,4.071230649065408,79.99999919999998,13557.737844546295,50.0,52.36618465780879,109.57867346024108,166.35405596225232,0.8904392764857881,2.6953085342790044,80.00000000000003,16000.000000000002,1.084,16.625,9.80427999999997
4.1,80.0,51200.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.009429793087055157,0.005046484788807235,0.06122082896629145,0.0,0.009429793087055157,0.06088992974238876,4.078347484192436,79.99999919999998,13607.78826820629,50.0,51.759900269087254,109.1143760049989,165.19446295901486,0.8930232558139535,2.7117100937765066,80.00000000000001,16000.0,1.084,6.927279999999933,6.442719999999958
