dt_s,q,branch,jerk_rad_s3,acceleration_rad_s2,direction,rho,critical_velocity_rad_s,reference_velocity_rad_s,velocity_limit_inactive,completed,failure_layer,failure_reason,valid_cycles,total_cycles,rest_to_rest_pulse_fraction,stop_go_event_rate_hz,endpoint_stop_fraction,profile_peak_velocity_to_reference_median,profile_velocity_ripple_to_reference_median,profile_velocity_ripple_to_reference_p95,profile_min_abs_velocity_to_reference_p05,profile_near_zero_cycle_fraction,position_rmse,lag_s,profile_exact_fraction,profile_constraint_violation_count,fallback_rate,solver_failure_count,deadline_miss_rate,evidence_role,required,analysis_failure
0.002,0.5,acceleration_limited,4000,1,-1,0.80000000000000004,0.00037500000000000001,-0.00030000000000000003,true,true,,,500,500,1,499.99999999999955,1,1.5600982836581569,1.5600982836581569,1.5600982836596371,0,1,6.00000000000004e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.5,acceleration_limited,4000,1,1,0.80000000000000004,0.00037500000000000001,0.00030000000000000003,true,true,,,500,500,1,499.99999999999955,1,1.5600982836581569,1.5600982836581569,1.5600982836596371,0,1,6.00000000000004e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.5,acceleration_limited,4000,1,-1,0.90000000000000002,0.00037500000000000001,-0.00033750000000000002,true,true,,,500,500,1,499.99999999999955,1,1.7006226237931104,1.7006226237931108,1.7006226237942623,0,1,6.7499999999999862e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.5,acceleration_limited,4000,1,1,0.90000000000000002,0.00037500000000000001,0.00033750000000000002,true,true,,,500,500,1,499.99999999999955,1,1.7006226237931104,1.7006226237931108,1.7006226237942623,0,1,6.7499999999999862e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.5,acceleration_limited,4000,1,-1,0.94999999999999996,0.00037500000000000001,-0.00035625000000000001,true,true,,,500,500,1,499.99999999999955,1,1.8091547749266561,1.809154774926812,1.8091547749291492,0,1,7.1250000000000472e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.5,acceleration_limited,4000,1,1,0.94999999999999996,0.00037500000000000001,0.00035625000000000001,true,true,,,500,500,1,499.99999999999955,1,1.8091547749266561,1.809154774926812,1.8091547749291492,0,1,7.1250000000000472e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.5,acceleration_limited,4000,1,-1,0.97999999999999998,0.00037500000000000001,-0.00036749999999999999,true,true,,,500,500,1,499.99999999999955,1,1.9047619047617872,1.9047619047620894,1.9047619047642046,0,1,7.3500000000001784e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.5,acceleration_limited,4000,1,1,0.97999999999999998,0.00037500000000000001,0.00036749999999999999,true,true,,,500,500,1,499.99999999999955,1,1.9047619047617872,1.9047619047620894,1.9047619047642046,0,1,7.3500000000001784e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.5,acceleration_limited,4000,1,-1,0.98999999999999999,0.00037500000000000001,-0.00037125,true,true,,,500,500,1,499.99999999999955,1,1.9472887184980268,1.947288718498392,1.9472887185001198,0,1,7.4249999999998389e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.5,acceleration_limited,4000,1,1,0.98999999999999999,0.00037500000000000001,0.00037125,true,true,,,500,500,1,499.99999999999955,1,1.9472887184980268,1.947288718498392,1.9472887185001198,0,1,7.4249999999998389e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.5,acceleration_limited,4000,1,-1,0.995,0.00037500000000000001,-0.00037312500000000003,true,true,,,500,500,1,499.99999999999955,1,1.9720090879173784,1.9720090879175978,1.9720090879197592,0,1,7.4624999999999963e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.5,acceleration_limited,4000,1,1,0.995,0.00037500000000000001,0.00037312500000000003,true,true,,,500,500,1,499.99999999999955,1,1.9720090879173784,1.9720090879175978,1.9720090879197592,0,1,7.4624999999999963e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.5,acceleration_limited,4000,1,-1,1,0.00037500000000000001,-0.00037500000000000001,true,true,,,500,500,1,499.99999999999955,1,2.0000000000000036,2.0000000000002234,2.0000000000008531,0,1,7.5000000000000997e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.5,acceleration_limited,4000,1,1,1,0.00037500000000000001,0.00037500000000000001,true,true,,,500,500,1,499.99999999999955,1,2.0000000000000036,2.0000000000002234,2.0000000000008531,0,1,7.5000000000000997e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.5,acceleration_limited,4000,1,-1,1.0049999999999999,0.00037500000000000001,-0.00037687499999999999,true,true,,,500,500,0,0,0,1.9956145210687468,1.9948126276935374,1.9957286624014106,0,0.3687707641196013,7.6437352807905755e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.5,acceleration_limited,4000,1,1,1.0049999999999999,0.00037500000000000001,0.00037687499999999999,true,true,,,500,500,0,0,0,1.9956145210687468,1.9948126276935374,1.9957286624014106,0,0.3687707641196013,7.6437352807905755e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.5,acceleration_limited,4000,1,-1,1.01,0.00037500000000000001,-0.00037875000000000002,true,true,,,500,500,0,0,0,1.9892093215251465,1.9727953681194381,1.9914858607354409,0,0.34883720930232559,7.6833646539429124e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.5,acceleration_limited,4000,1,1,1.01,0.00037500000000000001,0.00037875000000000002,true,true,,,500,500,0,0,0,1.9892093215251465,1.9727953681194381,1.9914858607354409,0,0.34883720930232559,7.6833646539429124e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.5,acceleration_limited,4000,1,-1,1.02,0.00037500000000000001,-0.00038250000000000003,true,true,,,500,500,0,0,0,1.9786341117777557,1.945530817454775,1.9830845813168474,0,0.34219269102990035,7.7628940748189567e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.5,acceleration_limited,4000,1,1,1.02,0.00037500000000000001,0.00038250000000000003,true,true,,,500,500,0,0,0,1.9786341117777557,1.945530817454775,1.9830845813168474,0,0.34219269102990035,7.7628940748189567e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.5,acceleration_limited,4000,1,-1,1.05,0.00037500000000000001,-0.00039375,true,true,,,500,500,0,0,0,1.9578664760730058,1.9530512257500712,1.9585331211347592,0,0.33554817275747506,8.0038468335748932e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.5,acceleration_limited,4000,1,1,1.05,0.00037500000000000001,0.00039375,true,true,,,500,500,0,0,0,1.9578664760730058,1.9530512257500712,1.9585331211347592,0,0.33554817275747506,8.0038468335748932e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.5,acceleration_limited,4000,1,-1,1.1000000000000001,0.00037500000000000001,-0.00041250000000000005,true,true,,,500,500,0,0,0,1.9031548618082261,1.7371213947643349,1.9196510085932268,0,0.3122923588039867,8.412389313495243e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.5,acceleration_limited,4000,1,1,1.1000000000000001,0.00037500000000000001,0.00041250000000000005,true,true,,,500,500,0,0,0,1.9031548618082261,1.7371213947643349,1.9196510085932268,0,0.3122923588039867,8.412389313495243e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.5,acceleration_limited,4000,1,-1,1.2,0.00037500000000000001,-0.00044999999999999999,true,true,,,500,500,0,0,0,1.831577036013786,1.571695719829892,1.8486288010007865,0,0.49833887043189368,9.2588432567533238e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.5,acceleration_limited,4000,1,1,1.2,0.00037500000000000001,0.00044999999999999999,true,true,,,500,500,0,0,0,1.831577036013786,1.571695719829892,1.8486288010007865,0,0.49833887043189368,9.2588432567533238e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.5,acceleration_limited,4000,1,-1,2,0.00037500000000000001,-0.00075000000000000002,true,true,,,500,500,0,0,0,1.4999999999999112,0.99999999999992872,1.000000000000077,0.49999999999989853,0,1.6276041666666551e-06,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.5,acceleration_limited,4000,1,1,2,0.00037500000000000001,0.00075000000000000002,true,true,,,500,500,0,0,0,1.4999999999999112,0.99999999999992872,1.000000000000077,0.49999999999989853,0,1.6276041666666551e-06,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.80000000000000004,acceleration_limited,1000,0.40000000000000002,-1,0.5,0.00011999999999999999,-5.9999999999999995e-05,true,true,,,500,500,1,499.99999999999955,1,1.9999999999998934,2.0000000000005307,2.0000000000006941,0,1,1.2000000000000092e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.80000000000000004,acceleration_limited,1000,0.40000000000000002,1,0.5,0.00011999999999999999,5.9999999999999995e-05,true,true,,,500,500,1,499.99999999999955,1,1.9999999999996536,2.0000000000002132,2.0000000000004272,0,1,1.1998703711579666e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.80000000000000004,acceleration_limited,1000,0.40000000000000002,-1,0.80000000000000004,0.00011999999999999999,-9.6000000000000002e-05,true,true,,,500,500,1,499.99999999999955,1,1.6666666666667609,1.6666666666676868,2.0000000000001128,0,1,1.9200000000000233e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.80000000000000004,acceleration_limited,1000,0.40000000000000002,1,0.80000000000000004,0.00011999999999999999,9.6000000000000002e-05,true,true,,,500,500,1,499.99999999999955,1,1.6666666666667609,1.6666666666676868,2.0000000000001128,0,1,1.9200000000000233e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.80000000000000004,acceleration_limited,1000,0.40000000000000002,-1,0.90000000000000002,0.00011999999999999999,-0.000108,true,true,,,500,500,1,499.99999999999955,1,1.7917490147524506,1.7917490147524946,1.791749014754507,0,1,2.1600000000000188e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.80000000000000004,acceleration_limited,1000,0.40000000000000002,1,0.90000000000000002,0.00011999999999999999,0.000108,true,true,,,500,500,1,499.99999999999955,1,1.7917490147524506,1.7917490147524946,1.791749014754507,0,1,2.1600000000000188e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.80000000000000004,acceleration_limited,1000,0.40000000000000002,-1,0.94999999999999996,0.00011999999999999999,-0.00011399999999999998,true,true,,,500,500,1,499.99999999999955,1,1.8786837505036296,1.8786837505036937,1.8786837505055123,0,1,2.2800000000000175e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.80000000000000004,acceleration_limited,1000,0.40000000000000002,1,0.94999999999999996,0.00011999999999999999,0.00011399999999999998,true,true,,,500,500,1,499.99999999999955,1,1.8786837505036296,1.8786837505036937,1.8786837505055123,0,1,2.2800000000000175e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.80000000000000004,acceleration_limited,1000,0.40000000000000002,-1,0.97999999999999998,0.00011999999999999999,-0.00011759999999999999,true,true,,,500,500,1,499.99999999999955,1,1.945458894490393,1.9454588944906901,1.9454588944922815,0,1,2.3520000000000624e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.80000000000000004,acceleration_limited,1000,0.40000000000000002,1,0.97999999999999998,0.00011999999999999999,0.00011759999999999999,true,true,,,500,500,1,499.99999999999955,1,1.945458894490393,1.9454588944906901,1.9454588944922815,0,1,2.3520000000000624e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.80000000000000004,acceleration_limited,1000,0.40000000000000002,-1,0.98999999999999999,0.00011999999999999999,-0.00011879999999999999,true,true,,,500,500,1,499.99999999999955,1,1.9714609229112703,1.971460922911356,1.9714609229131383,0,1,2.3759999999999432e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.80000000000000004,acceleration_limited,1000,0.40000000000000002,1,0.98999999999999999,0.00011999999999999999,0.00011879999999999999,true,true,,,500,500,1,499.99999999999955,1,1.9714609229112703,1.971460922911356,1.9714609229131383,0,1,2.3759999999999432e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.80000000000000004,acceleration_limited,1000,0.40000000000000002,-1,0.995,0.00011999999999999999,-0.00011939999999999999,true,true,,,500,500,1,499.99999999999955,1,1.985378849134793,1.985378849134793,1.9853788491367417,0,1,2.3880000000000328e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.80000000000000004,acceleration_limited,1000,0.40000000000000002,1,0.995,0.00011999999999999999,0.00011939999999999999,true,true,,,500,500,1,499.99999999999955,1,1.985378849134793,1.985378849134793,1.9853788491367417,0,1,2.3880000000000328e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.80000000000000004,acceleration_limited,1000,0.40000000000000002,-1,1,0.00011999999999999999,-0.00011999999999999999,true,true,,,500,500,1,499.99999999999955,1,2.0000000000000222,2.0000000000000835,2.0000000000004947,0,1,2.4000000000000173e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.80000000000000004,acceleration_limited,1000,0.40000000000000002,1,1,0.00011999999999999999,0.00011999999999999999,true,true,,,500,500,1,499.99999999999955,1,2.0000000000000222,2.0000000000000835,2.0000000000004947,0,1,2.4000000000000173e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.80000000000000004,acceleration_limited,1000,0.40000000000000002,-1,1.0049999999999999,0.00011999999999999999,-0.00012059999999999998,true,true,,,500,500,0,0,0,1.9956586318289418,1.9932378277120946,1.9962613859676037,0,0.38870431893687707,2.519252520012204e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.80000000000000004,acceleration_limited,1000,0.40000000000000002,1,1.0049999999999999,0.00011999999999999999,0.00012059999999999998,true,true,,,500,500,0,0,0,1.9956586318289418,1.9932378277120946,1.9962613859676037,0,0.38870431893687707,2.519252520012204e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.80000000000000004,acceleration_limited,1000,0.40000000000000002,-1,1.01,0.00011999999999999999,-0.00012119999999999999,true,true,,,500,500,0,0,0,1.989431985913835,1.9768067459719505,1.9925453857968514,0,0.34883720930232559,2.5325593427445069e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.80000000000000004,acceleration_limited,1000,0.40000000000000002,1,1.01,0.00011999999999999999,0.00012119999999999999,true,true,,,500,500,0,0,0,1.989431985913835,1.9768067459719505,1.9925453857968514,0,0.34883720930232559,2.5325593427445069e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.80000000000000004,acceleration_limited,1000,0.40000000000000002,-1,1.02,0.00011999999999999999,-0.00012239999999999999,true,true,,,500,500,0,0,0,1.978916285385022,1.9531485212427298,1.9851802925735771,0,0.35880398671096347,2.5585699809942629e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.80000000000000004,acceleration_limited,1000,0.40000000000000002,1,1.02,0.00011999999999999999,0.00012239999999999999,true,true,,,500,500,0,0,0,1.978916285385022,1.9531485212427298,1.9851802925735771,0,0.35880398671096347,2.5585699809942629e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.80000000000000004,acceleration_limited,1000,0.40000000000000002,-1,1.05,0.00011999999999999999,-0.000126,true,true,,,500,500,0,0,0,1.9484326872074527,1.8831681219840817,1.9636040545628328,0,0.38538205980066448,2.6371350507789731e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.80000000000000004,acceleration_limited,1000,0.40000000000000002,1,1.05,0.00011999999999999999,0.000126,true,true,,,500,500,0,0,0,1.9484326872074527,1.8831681219840817,1.9636040545628328,0,0.38538205980066448,2.6371350507789731e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.80000000000000004,acceleration_limited,1000,0.40000000000000002,-1,1.1000000000000001,0.00011999999999999999,-0.00013200000000000001,true,true,,,500,500,0,0,0,1.9004855762951116,1.7657716618278745,1.929272807679131,0,0.38205980066445183,2.7701585322989816e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.80000000000000004,acceleration_limited,1000,0.40000000000000002,1,1.1000000000000001,0.00011999999999999999,0.00013200000000000001,true,true,,,500,500,0,0,0,1.9004855762951116,1.7657716618278745,1.929272807679131,0,0.38205980066445183,2.7701585322989816e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.80000000000000004,acceleration_limited,1000,0.40000000000000002,-1,1.2,0.00011999999999999999,-0.00014399999999999998,true,true,,,500,500,0,0,0,1.8174954561942247,1.5372861350624352,1.8660549686338526,0,0.34883720930232559,3.0450118249114698e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.80000000000000004,acceleration_limited,1000,0.40000000000000002,1,1.2,0.00011999999999999999,0.00014399999999999998,true,true,,,500,500,0,0,0,1.8174954561942247,1.5372861350624352,1.8660549686338526,0,0.34883720930232559,3.0450118249114698e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.80000000000000004,acceleration_limited,1000,0.40000000000000002,-1,2,0.00011999999999999999,-0.00023999999999999998,true,true,,,500,500,0,0,0,1.5000000000000662,1.0000000000000586,1.0000000000008915,0.49999999999905531,0,5.3266666666659227e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.80000000000000004,acceleration_limited,1000,0.40000000000000002,1,2,0.00011999999999999999,0.00023999999999999998,true,true,,,500,500,0,0,0,1.5000000000000662,1.0000000000000586,1.0000000000008915,0.49999999999905531,0,5.3266666666659227e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.80000000000000004,acceleration_limited,4000,1.6000000000000001,-1,0.5,0.00047999999999999996,-0.00023999999999999998,true,true,,,500,500,1,499.99999999999955,1,1.9836766478793222,1.9836766478813885,2.000000000000695,0,1,4.7857203571062237e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.80000000000000004,acceleration_limited,4000,1.6000000000000001,1,0.5,0.00047999999999999996,0.00023999999999999998,true,true,,,500,500,1,499.99999999999955,1,1.9999999999996521,2.0000000000000417,2.0000000000005413,0,1,4.7971474719132363e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.80000000000000004,acceleration_limited,4000,1.6000000000000001,-1,0.80000000000000004,0.00047999999999999996,-0.00038400000000000001,true,true,,,500,500,1,499.99999999999955,1,1.6666666666667609,1.6666666666676868,2.0000000000001128,0,1,7.6801231861802403e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.80000000000000004,acceleration_limited,4000,1.6000000000000001,1,0.80000000000000004,0.00047999999999999996,0.00038400000000000001,true,true,,,500,500,1,499.99999999999955,1,1.6666666666667609,1.6666666666676868,2.0000000000001128,0,1,7.6801231861802403e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.80000000000000004,acceleration_limited,4000,1.6000000000000001,-1,0.90000000000000002,0.00047999999999999996,-0.00043199999999999998,true,true,,,500,500,1,499.99999999999955,1,1.7917490147524506,1.7917490147524946,1.791749014754507,0,1,8.6400000000000752e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.80000000000000004,acceleration_limited,4000,1.6000000000000001,1,0.90000000000000002,0.00047999999999999996,0.00043199999999999998,true,true,,,500,500,1,499.99999999999955,1,1.7917490147524506,1.7917490147524946,1.791749014754507,0,1,8.6400000000000752e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
0.002,0.80000000000000004,acceleration_limited,4000,1.6000000000000001,-1,0.94999999999999996,0.00047999999999999996,-0.00045599999999999992,true,true,,,500,500,1,499.99999999999955,1,1.8786837505036296,1.8786837505036937,1.8786837505055123,0,1,9.12000000000007e-07,0.0020000000000000018,1,0,0,0,0,required_grid,true,
